ID Material,Unidad de medida,Cantidad,Almacén,datos,ID Cliente,Nombre Cliente,Fecha,Nombre Material,Categoría 1,Categoría 2
967302,PC,-240,M552,Forecast - Fcst V01,FMX_060,Cliente 060,45627,Material - 967302,Cat 14,Familia 25
967304,PC,-1000,M552,Forecast - Fcst V01,FMX_060,Cliente 060,45323,Material - 967304,Cat 14,Familia 25
967304,PC,-200,M552,Forecast - Fcst V01,FMX_060,Cliente 060,45352,Material - 967304,Cat 14,Familia 25
967304,PC,-240,M552,Forecast - Fcst V01,FMX_060,Cliente 060,45383,Material - 967304,Cat 14,Familia 25
967304,PC,-138,M552,Forecast - Fcst V01,FMX_060,Cliente 060,45413,Material - 967304,Cat 14,Familia 25
967304,PC,-120,M552,Forecast - Fcst V01,FMX_060,Cliente 060,45444,Material - 967304,Cat 14,Familia 25
967304,PC,-1600,M552,Forecast - Fcst V01,FMX_060,Cliente 060,45474,Material - 967304,Cat 14,Familia 25
967304,PC,-240,M552,Forecast - Fcst V01,FMX_060,Cliente 060,45505,Material - 967304,Cat 14,Familia 25
967304,PC,-240,M552,Forecast - Fcst V01,FMX_060,Cliente 060,45536,Material - 967304,Cat 14,Familia 25
967304,PC,-240,M552,Forecast - Fcst V01,FMX_060,Cliente 060,45566,Material - 967304,Cat 14,Familia 25
967304,PC,-300,M552,Forecast - Fcst V01,FMX_060,Cliente 060,45597,Material - 967304,Cat 14,Familia 25
967304,PC,-240,M552,Forecast - Fcst V01,FMX_060,Cliente 060,45627,Material - 967304,Cat 14,Familia 25
967312,PC,-432,M552,Forecast - Fcst V01,FMX_060,Cliente 060,45323,Material - 967312,Cat 14,Familia 25
967312,PC,-432,M552,Forecast - Fcst V01,FMX_060,Cliente 060,45352,Material - 967312,Cat 14,Familia 25
967312,PC,-120,M552,Forecast - Fcst V01,FMX_060,Cliente 060,45383,Material - 967312,Cat 14,Familia 25
967312,PC,-378,M552,Forecast - Fcst V01,FMX_060,Cliente 060,45413,Material - 967312,Cat 14,Familia 25
967312,PC,-160,M552,Forecast - Fcst V01,FMX_060,Cliente 060,45444,Material - 967312,Cat 14,Familia 25
967312,PC,-1400,M552,Forecast - Fcst V01,FMX_060,Cliente 060,45474,Material - 967312,Cat 14,Familia 25
967312,PC,-60,M552,Forecast - Fcst V01,FMX_060,Cliente 060,45505,Material - 967312,Cat 14,Familia 25
967312,PC,-240,M552,Forecast - Fcst V01,FMX_060,Cliente 060,45536,Material - 967312,Cat 14,Familia 25
967312,PC,-240,M552,Forecast - Fcst V01,FMX_060,Cliente 060,45566,Material - 967312,Cat 14,Familia 25
967312,PC,-180,M552,Forecast - Fcst V01,FMX_060,Cliente 060,45597,Material - 967312,Cat 14,Familia 25
967312,PC,-120,M552,Forecast - Fcst V01,FMX_060,Cliente 060,45627,Material - 967312,Cat 14,Familia 25
967910,PC,-360,M552,Forecast - Fcst V01,FMX_060,Cliente 060,45352,Material - 967910,Cat 14,Familia 25
967910,PC,-480,M552,Forecast - Fcst V01,FMX_060,Cliente 060,45383,Material - 967910,Cat 14,Familia 25
967910,PC,-2000,M552,Forecast - Fcst V01,FMX_060,Cliente 060,45474,Material - 967910,Cat 14,Familia 25
967910,PC,-240,M552,Forecast - Fcst V01,FMX_060,Cliente 060,45536,Material - 967910,Cat 14,Familia 25
967910,PC,-120,M552,Forecast - Fcst V01,FMX_060,Cliente 060,45566,Material - 967910,Cat 14,Familia 25
967910,PC,-120,M552,Forecast - Fcst V01,FMX_060,Cliente 060,45597,Material - 967910,Cat 14,Familia 25
006303ZM,PC,-3200,M552,Forecast - Fcst V01,FMX_060,Cliente 060,45323,Material - 006303ZM,Cat 7,Familia 27
006303ZM,PC,-2000,M552,Forecast - Fcst V01,FMX_060,Cliente 060,45352,Material - 006303ZM,Cat 7,Familia 27
006303ZM,PC,-3000,M552,Forecast - Fcst V01,FMX_060,Cliente 060,45383,Material - 006303ZM,Cat 7,Familia 27
006303ZM,PC,-2310,M552,Forecast - Fcst V01,FMX_060,Cliente 060,45413,Material - 006303ZM,Cat 7,Familia 27
006303ZM,PC,-2200,M552,Forecast - Fcst V01,FMX_060,Cliente 060,45444,Material - 006303ZM,Cat 7,Familia 27
006303ZM,PC,-20000,M552,Forecast - Fcst V01,FMX_060,Cliente 060,45474,Material - 006303ZM,Cat 7,Familia 27
006303ZM,PC,-2106,M552,Forecast - Fcst V01,FMX_060,Cliente 060,45505,Material - 006303ZM,Cat 7,Familia 27
006303ZM,PC,-3900.23,M552,Forecast - Fcst V01,FMX_060,Cliente 060,45536,Material - 006303ZM,Cat 7,Familia 27
006303ZM,PC,-4875.28,M552,Forecast - Fcst V01,FMX_060,Cliente 060,45566,Material - 006303ZM,Cat 7,Familia 27
006303ZM,PC,-2681.41,M552,Forecast - Fcst V01,FMX_060,Cliente 060,45597,Material - 006303ZM,Cat 7,Familia 27
006303ZM,PC,-3485.83,M552,Forecast - Fcst V01,FMX_060,Cliente 060,45627,Material - 006303ZM,Cat 7,Familia 27
027900,PC,-3000,M552,Forecast - Fcst V01,FMX_060,Cliente 060,45474,Material - 027900,Cat 1,Familia 28
040702,PC,-300,M552,Forecast - Fcst V01,FMX_060,Cliente 060,45323,Material - 040702,Cat 14,Familia 31
040702,PC,-250,M552,Forecast - Fcst V01,FMX_060,Cliente 060,45352,Material - 040702,Cat 14,Familia 31
040702,PC,-220,M552,Forecast - Fcst V01,FMX_060,Cliente 060,45413,Material - 040702,Cat 14,Familia 31
040702,PC,-2400,M552,Forecast - Fcst V01,FMX_060,Cliente 060,45474,Material - 040702,Cat 14,Familia 31
040702,PC,-240,M552,Forecast - Fcst V01,FMX_060,Cliente 060,45536,Material - 040702,Cat 14,Familia 31
040702,PC,-300,M552,Forecast - Fcst V01,FMX_060,Cliente 060,45566,Material - 040702,Cat 14,Familia 31
043110,PC,-3200,M552,Forecast - Fcst V01,FMX_060,Cliente 060,45323,Material - 043110,Cat 7,Familia 30
043110,PC,-1200,M552,Forecast - Fcst V01,FMX_060,Cliente 060,45352,Material - 043110,Cat 7,Familia 30
043110,PC,-4800,M552,Forecast - Fcst V01,FMX_060,Cliente 060,45383,Material - 043110,Cat 7,Familia 30
043110,PC,-650,M552,Forecast - Fcst V01,FMX_060,Cliente 060,45413,Material - 043110,Cat 7,Familia 30
043110,PC,-8000,M552,Forecast - Fcst V01,FMX_060,Cliente 060,45474,Material - 043110,Cat 7,Familia 30
043110,PC,-1400,M552,Forecast - Fcst V01,FMX_060,Cliente 060,45505,Material - 043110,Cat 7,Familia 30
043110,PC,-2567.38,M552,Forecast - Fcst V01,FMX_060,Cliente 060,45536,Material - 043110,Cat 7,Familia 30
043110,PC,-3209.22,M552,Forecast - Fcst V01,FMX_060,Cliente 060,45566,Material - 043110,Cat 7,Familia 30
043110,PC,-1765.07,M552,Forecast - Fcst V01,FMX_060,Cliente 060,45597,Material - 043110,Cat 7,Familia 30
043110,PC,-2294.59,M552,Forecast - Fcst V01,FMX_060,Cliente 060,45627,Material - 043110,Cat 7,Familia 30
063110ZM,PC,-1560,M552,Forecast - Fcst V01,FMX_060,Cliente 060,45323,Material - 063110ZM,Cat 7,Familia 38
063110ZM,PC,-500,M552,Forecast - Fcst V01,FMX_060,Cliente 060,45352,Material - 063110ZM,Cat 7,Familia 38
063110ZM,PC,-2700,M552,Forecast - Fcst V01,FMX_060,Cliente 060,45383,Material - 063110ZM,Cat 7,Familia 38
063110ZM,PC,-1128,M552,Forecast - Fcst V01,FMX_060,Cliente 060,45413,Material - 063110ZM,Cat 7,Familia 38
063110ZM,PC,-360,M552,Forecast - Fcst V01,FMX_060,Cliente 060,45444,Material - 063110ZM,Cat 7,Familia 38
063110ZM,PC,-6000,M552,Forecast - Fcst V01,FMX_060,Cliente 060,45474,Material - 063110ZM,Cat 7,Familia 38
063110ZM,PC,-720,M552,Forecast - Fcst V01,FMX_060,Cliente 060,45505,Material - 063110ZM,Cat 7,Familia 38
063110ZM,PC,-1600,M552,Forecast - Fcst V01,FMX_060,Cliente 060,45536,Material - 063110ZM,Cat 7,Familia 38
063110ZM,PC,-1425.71,M552,Forecast - Fcst V01,FMX_060,Cliente 060,45566,Material - 063110ZM,Cat 7,Familia 38
063110ZM,PC,-784.14,M552,Forecast - Fcst V01,FMX_060,Cliente 060,45597,Material - 063110ZM,Cat 7,Familia 38
063110ZM,PC,-1019.38,M552,Forecast - Fcst V01,FMX_060,Cliente 060,45627,Material - 063110ZM,Cat 7,Familia 38
069600,PC,-696,M552,Forecast - Fcst V01,FMX_060,Cliente 060,45323,Material - 069600,Cat 5,Familia 39
069600,PC,-876,M552,Forecast - Fcst V01,FMX_060,Cliente 060,45352,Material - 069600,Cat 5,Familia 39
069600,PC,-240,M552,Forecast - Fcst V01,FMX_060,Cliente 060,45383,Material - 069600,Cat 5,Familia 39
069600,PC,-840,M552,Forecast - Fcst V01,FMX_060,Cliente 060,45413,Material - 069600,Cat 5,Familia 39
069600,PC,-240,M552,Forecast - Fcst V01,FMX_060,Cliente 060,45444,Material - 069600,Cat 5,Familia 39
069600,PC,-3600,M552,Forecast - Fcst V01,FMX_060,Cliente 060,45474,Material - 069600,Cat 5,Familia 39
069600,PC,-288,M552,Forecast - Fcst V01,FMX_060,Cliente 060,45505,Material - 069600,Cat 5,Familia 39
069600,PC,-480,M552,Forecast - Fcst V01,FMX_060,Cliente 060,45536,Material - 069600,Cat 5,Familia 39
069600,PC,-311.36,M552,Forecast - Fcst V01,FMX_060,Cliente 060,45566,Material - 069600,Cat 5,Familia 39
069600,PC,-171.25,M552,Forecast - Fcst V01,FMX_060,Cliente 060,45597,Material - 069600,Cat 5,Familia 39
069600,PC,-240,M552,Forecast - Fcst V01,FMX_060,Cliente 060,45627,Material - 069600,Cat 5,Familia 39
183224ZM,PC,-720,M552,Forecast - Fcst V01,FMX_060,Cliente 060,45323,Material - 183224ZM,Cat 11,Familia 32
183224ZM,PC,-792,M552,Forecast - Fcst V01,FMX_060,Cliente 060,45352,Material - 183224ZM,Cat 11,Familia 32
183224ZM,PC,-275.35,M552,Forecast - Fcst V01,FMX_060,Cliente 060,45383,Material - 183224ZM,Cat 11,Familia 32
183224ZM,PC,-408,M552,Forecast - Fcst V01,FMX_060,Cliente 060,45413,Material - 183224ZM,Cat 11,Familia 32
183224ZM,PC,-2600,M552,Forecast - Fcst V01,FMX_060,Cliente 060,45444,Material - 183224ZM,Cat 11,Familia 32
183224ZM,PC,-4600,M552,Forecast - Fcst V01,FMX_060,Cliente 060,45474,Material - 183224ZM,Cat 11,Familia 32
183224ZM,PC,-480,M552,Forecast - Fcst V01,FMX_060,Cliente 060,45505,Material - 183224ZM,Cat 11,Familia 32
183224ZM,PC,-616.17,M552,Forecast - Fcst V01,FMX_060,Cliente 060,45536,Material - 183224ZM,Cat 11,Familia 32
183224ZM,PC,-770.21,M552,Forecast - Fcst V01,FMX_060,Cliente 060,45566,Material - 183224ZM,Cat 11,Familia 32
183224ZM,PC,-423.62,M552,Forecast - Fcst V01,FMX_060,Cliente 060,45597,Material - 183224ZM,Cat 11,Familia 32
183224ZM,PC,-550.7,M552,Forecast - Fcst V01,FMX_060,Cliente 060,45627,Material - 183224ZM,Cat 11,Familia 32
829600ZV,PC,-2600,M552,Forecast - Fcst V01,FMX_060,Cliente 060,45474,Material - 829600ZV,Cat 11,Familia 32
832017ZV,PC,-480,M552,Forecast - Fcst V01,FMX_060,Cliente 060,45323,Material - 832017ZV,Cat 11,Familia 32
832017ZV,PC,-240,M552,Forecast - Fcst V01,FMX_060,Cliente 060,45352,Material - 832017ZV,Cat 11,Familia 32
832017ZV,PC,-480,M552,Forecast - Fcst V01,FMX_060,Cliente 060,45413,Material - 832017ZV,Cat 11,Familia 32
832017ZV,PC,-3000,M552,Forecast - Fcst V01,FMX_060,Cliente 060,45474,Material - 832017ZV,Cat 11,Familia 32
832017ZV,PC,-240,M552,Forecast - Fcst V01,FMX_060,Cliente 060,45536,Material - 832017ZV,Cat 11,Familia 32
832017ZV,PC,-300,M552,Forecast - Fcst V01,FMX_060,Cliente 060,45566,Material - 832017ZV,Cat 11,Familia 32
832023ZM,PC,-3000,M552,Forecast - Fcst V01,FMX_060,Cliente 060,45474,Material - 832023ZM,Cat 11,Familia 32
832072ZV,PC,-320,M552,Forecast - Fcst V01,FMX_060,Cliente 060,45323,Material - 832072ZV,Cat 11,Familia 32
832072ZV,PC,-240,M552,Forecast - Fcst V01,FMX_060,Cliente 060,45352,Material - 832072ZV,Cat 11,Familia 32
832072ZV,PC,-300,M552,Forecast - Fcst V01,FMX_060,Cliente 060,45413,Material - 832072ZV,Cat 11,Familia 32
832072ZV,PC,-2000,M552,Forecast - Fcst V01,FMX_060,Cliente 060,45474,Material - 832072ZV,Cat 11,Familia 32
832072ZV,PC,-240,M552,Forecast - Fcst V01,FMX_060,Cliente 060,45536,Material - 832072ZV,Cat 11,Familia 32
832072ZV,PC,-300,M552,Forecast - Fcst V01,FMX_060,Cliente 060,45566,Material - 832072ZV,Cat 11,Familia 32
845912ZM,PC,-2304,M552,Forecast - Fcst V01,FMX_060,Cliente 060,45323,Material - 845912ZM,Cat 11,Familia 21
845912ZM,PC,-1200,M552,Forecast - Fcst V01,FMX_060,Cliente 060,45352,Material - 845912ZM,Cat 11,Familia 21
845912ZM,PC,-4400,M552,Forecast - Fcst V01,FMX_060,Cliente 060,45383,Material - 845912ZM,Cat 11,Familia 21
845912ZM,PC,-2928,M552,Forecast - Fcst V01,FMX_060,Cliente 060,45413,Material - 845912ZM,Cat 11,Familia 21
845912ZM,PC,-1200,M552,Forecast - Fcst V01,FMX_060,Cliente 060,45444,Material - 845912ZM,Cat 11,Familia 21
845912ZM,PC,-16000,M552,Forecast - Fcst V01,FMX_060,Cliente 060,45474,Material - 845912ZM,Cat 11,Familia 21
845912ZM,PC,-2200,M552,Forecast - Fcst V01,FMX_060,Cliente 060,45505,Material - 845912ZM,Cat 11,Familia 21
845912ZM,PC,-4220,M552,Forecast - Fcst V01,FMX_060,Cliente 060,45536,Material - 845912ZM,Cat 11,Familia 21
845912ZM,PC,-3523.31,M552,Forecast - Fcst V01,FMX_060,Cliente 060,45566,Material - 845912ZM,Cat 11,Familia 21
845912ZM,PC,-1937.82,M552,Forecast - Fcst V01,FMX_060,Cliente 060,45597,Material - 845912ZM,Cat 11,Familia 21
845912ZM,PC,-2519.17,M552,Forecast - Fcst V01,FMX_060,Cliente 060,45627,Material - 845912ZM,Cat 11,Familia 21
845924ZM,PC,-648,M552,Forecast - Fcst V01,FMX_060,Cliente 060,45323,Material - 845924ZM,Cat 11,Familia 21
845924ZM,PC,-324,M552,Forecast - Fcst V01,FMX_060,Cliente 060,45383,Material - 845924ZM,Cat 11,Familia 21
845924ZM,PC,-8000,M552,Forecast - Fcst V01,FMX_060,Cliente 060,45474,Material - 845924ZM,Cat 11,Familia 21
845936ZM,PC,-600,M552,Forecast - Fcst V01,FMX_060,Cliente 060,45323,Material - 845936ZM,Cat 11,Familia 21
845936ZM,PC,-480,M552,Forecast - Fcst V01,FMX_060,Cliente 060,45352,Material - 845936ZM,Cat 11,Familia 21
845936ZM,PC,-660,M552,Forecast - Fcst V01,FMX_060,Cliente 060,45413,Material - 845936ZM,Cat 11,Familia 21
845936ZM,PC,-3000,M552,Forecast - Fcst V01,FMX_060,Cliente 060,45474,Material - 845936ZM,Cat 11,Familia 21
845936ZM,PC,-240,M552,Forecast - Fcst V01,FMX_060,Cliente 060,45536,Material - 845936ZM,Cat 11,Familia 21
845936ZM,PC,-300,M552,Forecast - Fcst V01,FMX_060,Cliente 060,45566,Material - 845936ZM,Cat 11,Familia 21
851721ZM,PC,-660,M552,Forecast - Fcst V01,FMX_060,Cliente 060,45323,Material - 851721ZM,Cat 10,Familia 34
851721ZM,PC,-320,M552,Forecast - Fcst V01,FMX_060,Cliente 060,45352,Material - 851721ZM,Cat 10,Familia 34
851721ZM,PC,-120,M552,Forecast - Fcst V01,FMX_060,Cliente 060,45383,Material - 851721ZM,Cat 10,Familia 34
851721ZM,PC,-220,M552,Forecast - Fcst V01,FMX_060,Cliente 060,45413,Material - 851721ZM,Cat 10,Familia 34
851721ZM,PC,-480,M552,Forecast - Fcst V01,FMX_060,Cliente 060,45444,Material - 851721ZM,Cat 10,Familia 34
851721ZM,PC,-6000,M552,Forecast - Fcst V01,FMX_060,Cliente 060,45474,Material - 851721ZM,Cat 10,Familia 34
851721ZM,PC,-480,M552,Forecast - Fcst V01,FMX_060,Cliente 060,45536,Material - 851721ZM,Cat 10,Familia 34
851721ZM,PC,-520,M552,Forecast - Fcst V01,FMX_060,Cliente 060,45566,Material - 851721ZM,Cat 10,Familia 34
851745ZV,PC,-600,M552,Forecast - Fcst V01,FMX_060,Cliente 060,45352,Material - 851745ZV,Cat 10,Familia 34
851745ZV,PC,-120,M552,Forecast - Fcst V01,FMX_060,Cliente 060,45383,Material - 851745ZV,Cat 10,Familia 34
851745ZV,PC,-3528,M552,Forecast - Fcst V01,FMX_060,Cliente 060,45413,Material - 851745ZV,Cat 10,Familia 34
851745ZV,PC,-3200,M552,Forecast - Fcst V01,FMX_060,Cliente 060,45444,Material - 851745ZV,Cat 10,Familia 34
851745ZV,PC,-18000,M552,Forecast - Fcst V01,FMX_060,Cliente 060,45474,Material - 851745ZV,Cat 10,Familia 34
851745ZV,PC,-1200,M552,Forecast - Fcst V01,FMX_060,Cliente 060,45536,Material - 851745ZV,Cat 10,Familia 34
851745ZV,PC,-660,M552,Forecast - Fcst V01,FMX_060,Cliente 060,45566,Material - 851745ZV,Cat 10,Familia 34
851745ZV,PC,-240,M552,Forecast - Fcst V01,FMX_060,Cliente 060,45597,Material - 851745ZV,Cat 10,Familia 34
851745ZV,PC,-240,M552,Forecast - Fcst V01,FMX_060,Cliente 060,45627,Material - 851745ZV,Cat 10,Familia 34
108613,PC,-1464.96,M552,Forecast - Fcst V01,FMX_061,Cliente 061,45444,Material - 108613,Cat 3,Familia 5
379230,PC,-779.52,M552,Forecast - Fcst V01,FMX_061,Cliente 061,45323,Material - 379230,Cat 5,Familia 11
379230,PC,-336,M552,Forecast - Fcst V01,FMX_061,Cliente 061,45352,Material - 379230,Cat 5,Familia 11
379230,PC,-94.08,M552,Forecast - Fcst V01,FMX_061,Cliente 061,45383,Material - 379230,Cat 5,Familia 11
379230,PC,-994.56,M552,Forecast - Fcst V01,FMX_061,Cliente 061,45413,Material - 379230,Cat 5,Familia 11
379230,PC,-591.36,M552,Forecast - Fcst V01,FMX_061,Cliente 061,45444,Material - 379230,Cat 5,Familia 11
379230,PC,-636,M552,Forecast - Fcst V01,FMX_061,Cliente 061,45474,Material - 379230,Cat 5,Familia 11
379230,PC,-360,M552,Forecast - Fcst V01,FMX_061,Cliente 061,45505,Material - 379230,Cat 5,Familia 11
379230,PC,-360,M552,Forecast - Fcst V01,FMX_061,Cliente 061,45536,Material - 379230,Cat 5,Familia 11
379230,PC,-240,M552,Forecast - Fcst V01,FMX_061,Cliente 061,45566,Material - 379230,Cat 5,Familia 11
379230,PC,-144,M552,Forecast - Fcst V01,FMX_061,Cliente 061,45597,Material - 379230,Cat 5,Familia 11
379230,PC,-144,M552,Forecast - Fcst V01,FMX_061,Cliente 061,45627,Material - 379230,Cat 5,Familia 11
464255,PC,-456.96,M552,Forecast - Fcst V01,FMX_061,Cliente 061,45444,Material - 464255,Cat 5,Familia 12
634756,PC,-784,M552,Forecast - Fcst V01,FMX_061,Cliente 061,45444,Material - 634756,Cat 7,Familia 16
636120,PC,-618.24,M552,Forecast - Fcst V01,FMX_061,Cliente 061,45444,Material - 636120,Cat 8,Familia 17
853406,PC,-376.32,M552,Forecast - Fcst V01,FMX_061,Cliente 061,45444,Material - 853406,Cat 10,Familia 22
863424,PC,-376.32,M552,Forecast - Fcst V01,FMX_061,Cliente 061,45444,Material - 863424,Cat 11,Familia 36
899211,PC,-627.2,M552,Forecast - Fcst V01,FMX_061,Cliente 061,45444,Material - 899211,Cat 1,Familia 3
899232,PC,-255.36,M552,Forecast - Fcst V01,FMX_061,Cliente 061,45323,Material - 899232,Cat 1,Familia 3
899232,PC,-67.2,M552,Forecast - Fcst V01,FMX_061,Cliente 061,45352,Material - 899232,Cat 1,Familia 3
899232,PC,-201.6,M552,Forecast - Fcst V01,FMX_061,Cliente 061,45383,Material - 899232,Cat 1,Familia 3
899232,PC,-168,M552,Forecast - Fcst V01,FMX_061,Cliente 061,45505,Material - 899232,Cat 1,Familia 3
899232,PC,-144,M552,Forecast - Fcst V01,FMX_061,Cliente 061,45536,Material - 899232,Cat 1,Familia 3
899232,PC,-480,M552,Forecast - Fcst V01,FMX_061,Cliente 061,45566,Material - 899232,Cat 1,Familia 3
899232,PC,-240,M552,Forecast - Fcst V01,FMX_061,Cliente 061,45597,Material - 899232,Cat 1,Familia 3
899232,PC,-144,M552,Forecast - Fcst V01,FMX_061,Cliente 061,45627,Material - 899232,Cat 1,Familia 3
966910,PC,-788.48,M552,Forecast - Fcst V01,FMX_061,Cliente 061,45444,Material - 966910,Cat 14,Familia 25
967310,PC,-1599.36,M552,Forecast - Fcst V01,FMX_061,Cliente 061,45444,Material - 967310,Cat 14,Familia 25
006303ZM,PC,-1344,M552,Forecast - Fcst V01,FMX_061,Cliente 061,45323,Material - 006303ZM,Cat 7,Familia 27
006303ZM,PC,-67.2,M552,Forecast - Fcst V01,FMX_061,Cliente 061,45352,Material - 006303ZM,Cat 7,Familia 27
006303ZM,PC,-168,M552,Forecast - Fcst V01,FMX_061,Cliente 061,45383,Material - 006303ZM,Cat 7,Familia 27
006303ZM,PC,-1344,M552,Forecast - Fcst V01,FMX_061,Cliente 061,45413,Material - 006303ZM,Cat 7,Familia 27
006303ZM,PC,-2520,M552,Forecast - Fcst V01,FMX_061,Cliente 061,45444,Material - 006303ZM,Cat 7,Familia 27
006303ZM,PC,-480,M552,Forecast - Fcst V01,FMX_061,Cliente 061,45505,Material - 006303ZM,Cat 7,Familia 27
006303ZM,PC,-360,M552,Forecast - Fcst V01,FMX_061,Cliente 061,45536,Material - 006303ZM,Cat 7,Familia 27
006303ZM,PC,-240,M552,Forecast - Fcst V01,FMX_061,Cliente 061,45566,Material - 006303ZM,Cat 7,Familia 27
006303ZM,PC,-120,M552,Forecast - Fcst V01,FMX_061,Cliente 061,45597,Material - 006303ZM,Cat 7,Familia 27
006303ZM,PC,-144,M552,Forecast - Fcst V01,FMX_061,Cliente 061,45627,Material - 006303ZM,Cat 7,Familia 27
012000,PC,-2580.48,M552,Forecast - Fcst V01,FMX_061,Cliente 061,45444,Material - 012000,Cat 3,Familia 6
017610ZM,PC,-168,M552,Forecast - Fcst V01,FMX_061,Cliente 061,45323,Material - 017610ZM,Cat 7,Familia 26
017610ZM,PC,-168,M552,Forecast - Fcst V01,FMX_061,Cliente 061,45352,Material - 017610ZM,Cat 7,Familia 26
017610ZM,PC,-2548,M552,Forecast - Fcst V01,FMX_061,Cliente 061,45444,Material - 017610ZM,Cat 7,Familia 26
017610ZM,PC,-675,M552,Forecast - Fcst V01,FMX_061,Cliente 061,45474,Material - 017610ZM,Cat 7,Familia 26
017610ZM,PC,-480,M552,Forecast - Fcst V01,FMX_061,Cliente 061,45505,Material - 017610ZM,Cat 7,Familia 26
017610ZM,PC,-660,M552,Forecast - Fcst V01,FMX_061,Cliente 061,45536,Material - 017610ZM,Cat 7,Familia 26
017610ZM,PC,-240,M552,Forecast - Fcst V01,FMX_061,Cliente 061,45566,Material - 017610ZM,Cat 7,Familia 26
017610ZM,PC,-120,M552,Forecast - Fcst V01,FMX_061,Cliente 061,45597,Material - 017610ZM,Cat 7,Familia 26
017610ZM,PC,-150,M552,Forecast - Fcst V01,FMX_061,Cliente 061,45627,Material - 017610ZM,Cat 7,Familia 26
027900,PC,-1814.4,M552,Forecast - Fcst V01,FMX_061,Cliente 061,45323,Material - 027900,Cat 1,Familia 28
027900,PC,-403.2,M552,Forecast - Fcst V01,FMX_061,Cliente 061,45352,Material - 027900,Cat 1,Familia 28
027900,PC,-224,M552,Forecast - Fcst V01,FMX_061,Cliente 061,45383,Material - 027900,Cat 1,Familia 28
027900,PC,-2217.6,M552,Forecast - Fcst V01,FMX_061,Cliente 061,45413,Material - 027900,Cat 1,Familia 28
027900,PC,-1433.6,M552,Forecast - Fcst V01,FMX_061,Cliente 061,45444,Material - 027900,Cat 1,Familia 28
027900,PC,-660,M552,Forecast - Fcst V01,FMX_061,Cliente 061,45505,Material - 027900,Cat 1,Familia 28
027900,PC,-480,M552,Forecast - Fcst V01,FMX_061,Cliente 061,45536,Material - 027900,Cat 1,Familia 28
027900,PC,-240,M552,Forecast - Fcst V01,FMX_061,Cliente 061,45566,Material - 027900,Cat 1,Familia 28
027900,PC,-120,M552,Forecast - Fcst V01,FMX_061,Cliente 061,45597,Material - 027900,Cat 1,Familia 28
027900,PC,-80,M552,Forecast - Fcst V01,FMX_061,Cliente 061,45627,Material - 027900,Cat 1,Familia 28
845912ZM,PC,-1008,M552,Forecast - Fcst V01,FMX_061,Cliente 061,45323,Material - 845912ZM,Cat 11,Familia 21
845912ZM,PC,-658.56,M552,Forecast - Fcst V01,FMX_061,Cliente 061,45352,Material - 845912ZM,Cat 11,Familia 21
845912ZM,PC,-309.12,M552,Forecast - Fcst V01,FMX_061,Cliente 061,45383,Material - 845912ZM,Cat 11,Familia 21
845912ZM,PC,-1666.56,M552,Forecast - Fcst V01,FMX_061,Cliente 061,45413,Material - 845912ZM,Cat 11,Familia 21
845912ZM,PC,-2204.16,M552,Forecast - Fcst V01,FMX_061,Cliente 061,45444,Material - 845912ZM,Cat 11,Familia 21
845912ZM,PC,-768,M552,Forecast - Fcst V01,FMX_061,Cliente 061,45474,Material - 845912ZM,Cat 11,Familia 21
845912ZM,PC,-240,M552,Forecast - Fcst V01,FMX_061,Cliente 061,45505,Material - 845912ZM,Cat 11,Familia 21
845912ZM,PC,-240,M552,Forecast - Fcst V01,FMX_061,Cliente 061,45536,Material - 845912ZM,Cat 11,Familia 21
845912ZM,PC,-150,M552,Forecast - Fcst V01,FMX_061,Cliente 061,45566,Material - 845912ZM,Cat 11,Familia 21
845912ZM,PC,-180,M552,Forecast - Fcst V01,FMX_061,Cliente 061,45597,Material - 845912ZM,Cat 11,Familia 21
845912ZM,PC,-120,M552,Forecast - Fcst V01,FMX_061,Cliente 061,45627,Material - 845912ZM,Cat 11,Familia 21
845924ZM,PC,-376.32,M552,Forecast - Fcst V01,FMX_061,Cliente 061,45444,Material - 845924ZM,Cat 11,Familia 21
845924ZM,PC,-480,M552,Forecast - Fcst V01,FMX_061,Cliente 061,45566,Material - 845924ZM,Cat 11,Familia 21
845924ZM,PC,-360,M552,Forecast - Fcst V01,FMX_061,Cliente 061,45597,Material - 845924ZM,Cat 11,Familia 21
845924ZM,PC,-240,M552,Forecast - Fcst V01,FMX_061,Cliente 061,45627,Material - 845924ZM,Cat 11,Familia 21
851721ZM,PC,-224,M552,Forecast - Fcst V01,FMX_061,Cliente 061,45323,Material - 851721ZM,Cat 10,Familia 34
851721ZM,PC,-212.8,M552,Forecast - Fcst V01,FMX_061,Cliente 061,45352,Material - 851721ZM,Cat 10,Familia 34
851721ZM,PC,-168,M552,Forecast - Fcst V01,FMX_061,Cliente 061,45383,Material - 851721ZM,Cat 10,Familia 34
851721ZM,PC,-67.2,M552,Forecast - Fcst V01,FMX_061,Cliente 061,45413,Material - 851721ZM,Cat 10,Familia 34
851721ZM,PC,-2004.8,M552,Forecast - Fcst V01,FMX_061,Cliente 061,45444,Material - 851721ZM,Cat 10,Familia 34
851721ZM,PC,-840,M552,Forecast - Fcst V01,FMX_061,Cliente 061,45474,Material - 851721ZM,Cat 10,Familia 34
